fecha,Amaluza,Mazar,Sopladora,Mazar_margen_sobre_min,Mazar_margen_bajo_max,Mazar_dentro_de_banda,Mazar_distancia_a_critico,Amaluza_margen_sobre_min,Amaluza_margen_bajo_max,Amaluza_dentro_de_banda,Sopladora_margen_sobre_min,Sopladora_margen_bajo_max,Sopladora_dentro_de_banda
2024-01-04,1984.67,2145.77,1315.3,47.77,7.23,True,30.77,9.67,6.33,True,3.3,2.7,True
2024-01-05,1984.94,2146.39,1315.23,48.39,6.61,True,31.39,9.94,6.06,True,3.23,2.77,True
2024-01-06,1984.66,2145.77,1316.82,47.77,7.23,True,30.77,9.66,6.34,True,4.82,1.18,True
2024-01-07,1985.21,2144.87,1315.94,46.87,8.13,True,29.87,10.21,5.79,True,3.94,2.06,True
2024-01-08,1984.57,2144.36,1316.0,46.36,8.64,True,29.36,9.57,6.43,True,4.0,2.0,True
2024-01-09,1984.29,2143.81,1315.88,45.81,9.19,True,28.81,9.29,6.71,True,3.88,2.12,True
2024-01-10,1983.32,2143.49,1316.55,45.49,9.51,True,28.49,8.32,7.68,True,4.55,1.45,True
2024-01-11,1982.4,2142.93,1315.29,44.93,10.07,True,27.93,7.4,8.6,True,3.29,2.71,True
2024-01-12,1982.71,2142.27,1316.0,44.27,10.73,True,27.27,7.71,8.29,True,4.0,2.0,True
2024-01-13,1982.84,2142.03,1316.32,44.03,10.97,True,27.03,7.84,8.16,True,4.32,1.68,True
2024-01-14,1982.96,2142.77,1314.51,44.77,10.23,True,27.77,7.96,8.04,True,2.51,3.49,True
2024-01-15,1982.97,2143.0,1315.07,45.0,10.0,True,28.0,7.97,8.03,True,3.07,2.93,True
2024-01-16,1983.23,2143.52,1314.64,45.52,9.48,True,28.52,8.23,7.77,True,2.64,3.36,True
2024-01-17,1985.48,2144.5,1316.1,46.5,8.5,True,29.5,10.48,5.52,True,4.1,1.9,True
2024-01-18,1985.87,2145.0,1316.55,47.0,8.0,True,30.0,10.87,5.13,True,4.55,1.45,True
2024-01-19,1984.65,2144.94,1316.91,46.94,8.06,True,29.94,9.65,6.35,True,4.91,1.09,True
2024-01-20,1984.6,2145.6,1316.09,47.6,7.4,True,30.6,9.6,6.4,True,4.09,1.91,True
2024-01-21,1984.48,2146.28,1316.44,48.28,6.72,True,31.28,9.48,6.52,True,4.44,1.56,True
2024-01-22,1984.84,2146.2,1316.39,48.2,6.8,True,31.2,9.84,6.16,True,4.39,1.61,True
2024-01-23,1984.58,2145.69,1316.71,47.69,7.31,True,30.69,9.58,6.42,True,4.71,1.29,True
2024-01-24,1984.76,2144.88,1316.51,46.88,8.12,True,29.88,9.76,6.24,True,4.51,1.49,True
2024-01-25,1984.14,2144.02,1316.38,46.02,8.98,True,29.02,9.14,6.86,True,4.38,1.62,True
2024-01-26,1983.88,2142.84,1317.14,44.84,10.16,True,27.84,8.88,7.12,True,5.14,0.86,True
2024-01-27,1983.68,2141.65,1316.77,43.65,11.35,True,26.65,8.68,7.32,True,4.77,1.23,True
2024-01-28,1984.3,2140.37,1316.65,42.37,12.63,True,25.37,9.3,6.7,True,4.65,1.35,True
2024-01-29,1984.86,2139.35,1316.42,41.35,13.65,True,24.35,9.86,6.14,True,4.42,1.58,True
2024-01-30,1984.93,2138.18,1316.57,40.18,14.82,True,23.18,9.93,6.07,True,4.57,1.43,True
2024-01-31,,,,,,False,,,,False,,,False
2024-02-01,1985.66,2135.59,1316.52,37.59,17.41,True,20.59,10.66,5.34,True,4.52,1.48,True
2024-02-02,1985.39,2134.62,1316.73,36.62,18.38,True,19.62,10.39,5.61,True,4.73,1.27,True
2024-02-03,1985.14,2133.55,1315.42,35.55,19.45,True,18.55,10.14,5.86,True,3.42,2.58,True
2024-02-04,1984.13,2133.95,1314.67,35.95,19.05,True,18.95,9.13,6.87,True,2.67,3.33,True
2024-02-05,1985.04,2134.44,1314.11,36.44,18.56,True,19.44,10.04,5.96,True,2.11,3.89,True
2024-02-06,1985.66,2134.63,1315.94,36.63,18.37,True,19.63,10.66,5.34,True,3.94,2.06,True
2024-02-07,1984.86,2134.19,1315.19,36.19,18.81,True,19.19,9.86,6.14,True,3.19,2.81,True
2024-02-08,1984.4,2134.11,1316.09,36.11,18.89,True,19.11,9.4,6.6,True,4.09,1.91,True
2024-02-09,1983.75,2133.78,1315.54,35.78,19.22,True,18.78,8.75,7.25,True,3.54,2.46,True
2024-02-10,1983.87,2134.01,1314.19,36.01,18.99,True,19.01,8.87,7.13,True,2.19,3.81,True
2024-02-11,1985.04,2133.9,1315.03,35.9,19.1,True,18.9,10.04,5.96,True,3.03,2.97,True
2024-02-12,1986.75,2133.31,1315.26,35.31,19.69,True,18.31,11.75,4.25,True,3.26,2.74,True
2024-02-13,1986.72,2133.05,1314.79,35.05,19.95,True,18.05,11.72,4.28,True,2.79,3.21,True
2024-02-14,1986.89,2132.58,1314.92,34.58,20.42,True,17.58,11.89,4.11,True,2.92,3.08,True
2024-02-15,1987.62,2132.95,1315.59,34.95,20.05,True,17.95,12.62,3.38,True,3.59,2.41,True
2024-02-16,1987.89,2132.71,1316.27,34.71,20.29,True,17.71,12.89,3.11,True,4.27,1.73,True
2024-02-17,1987.39,2133.83,1316.19,35.83,19.17,True,18.83,12.39,3.61,True,4.19,1.81,True
2024-02-18,1985.77,2134.58,1316.22,36.58,18.42,True,19.58,10.77,5.23,True,4.22,1.78,True
2024-02-19,1985.0,2134.26,1315.8,36.26,18.74,True,19.26,10.0,6.0,True,3.8,2.2,True
2024-02-20,1985.23,2133.79,1314.87,35.79,19.21,True,18.79,10.23,5.77,True,2.87,3.13,True
2024-02-21,1984.77,2133.35,1316.16,35.35,19.65,True,18.35,9.77,6.23,True,4.16,1.84,True
2024-02-22,1983.96,2132.58,1315.71,34.58,20.42,True,17.58,8.96,7.04,True,3.71,2.29,True
2024-02-23,1983.43,2131.65,1316.36,33.65,21.35,True,16.65,8.43,7.57,True,4.36,1.64,True
2024-02-24,1983.06,2131.14,1316.31,33.14,21.86,True,16.14,8.06,7.94,True,4.31,1.69,True
2024-02-25,1982.78,2130.65,1315.59,32.65,22.35,True,15.65,7.78,8.22,True,3.59,2.41,True
2024-02-26,1981.89,2129.89,1314.99,31.89,23.11,True,14.89,6.89,9.11,True,2.99,3.01,True
2024-02-27,1980.82,2129.15,1315.77,31.15,23.85,True,14.15,5.82,10.18,True,3.77,2.23,True
2024-02-28,1982.13,2127.87,1316.03,29.87,25.13,True,12.87,7.13,8.87,True,4.03,1.97,True
2024-02-29,,,,,,False,,,,False,,,False
2024-03-01,1984.95,2127.49,1314.77,29.49,25.51,True,12.49,9.95,6.05,True,2.77,3.23,True
2024-03-02,1984.06,2128.57,1315.26,30.57,24.43,True,13.57,9.06,6.94,True,3.26,2.74,True
2024-03-03,1983.66,2129.42,1315.61,31.42,23.58,True,14.42,8.66,7.34,True,3.61,2.39,True
2024-03-04,1984.32,2129.27,1314.58,31.27,23.73,True,14.27,9.32,6.68,True,2.58,3.42,True
2024-03-05,1983.79,2129.69,1313.87,31.69,23.31,True,14.69,8.79,7.21,True,1.87,4.13,True
2024-03-06,1984.59,2129.2,1315.64,31.2,23.8,True,14.2,9.59,6.41,True,3.64,2.36,True
2024-03-07,1986.04,2128.68,1314.78,30.68,24.32,True,13.68,11.04,4.96,True,2.78,3.22,True
2024-03-08,1986.19,2128.57,1317.15,30.57,24.43,True,13.57,11.19,4.81,True,5.15,0.85,True
2024-03-09,1985.74,2129.06,1314.04,31.06,23.94,True,14.06,10.74,5.26,True,2.04,3.96,True
2024-03-10,1985.74,2129.48,1315.08,31.48,23.52,True,14.48,10.74,5.26,True,3.08,2.92,True
2024-03-11,1984.67,2129.62,1314.7,31.62,23.38,True,14.62,9.67,6.33,True,2.7,3.3,True
2024-03-12,1983.22,2129.35,1315.22,31.35,23.65,True,14.35,8.22,7.78,True,3.22,2.78,True
2024-03-13,1986.19,2128.41,1316.13,30.41,24.59,True,13.41,11.19,4.81,True,4.13,1.87,True
2024-03-14,1986.39,2129.04,1315.65,31.04,23.96,True,14.04,11.39,4.61,True,3.65,2.35,True
2024-03-15,1986.54,2129.18,1315.98,31.18,23.82,True,14.18,11.54,4.46,True,3.98,2.02,True
2024-03-16,1984.78,2129.24,1316.02,31.24,23.76,True,14.24,9.78,6.22,True,4.02,1.98,True
2024-03-17,1984.39,2129.24,1313.78,31.24,23.76,True,14.24,9.39,6.61,True,1.78,4.22,True
2024-03-18,1983.21,2128.97,1315.76,30.97,24.03,True,13.97,8.21,7.79,True,3.76,2.24,True
2024-03-19,1982.58,2128.68,1314.84,30.68,24.32,True,13.68,7.58,8.42,True,2.84,3.16,True
2024-03-20,1982.79,2128.11,1313.96,30.11,24.89,True,13.11,7.79,8.21,True,1.96,4.04,True
2024-03-21,1981.98,2127.5,1315.77,29.5,25.5,True,12.5,6.98,9.02,True,3.77,2.23,True
2024-03-22,1979.81,2127.28,1314.94,29.28,25.72,True,12.28,4.81,11.19,True,2.94,3.06,True
2024-03-23,1984.02,2124.68,1314.43,26.68,28.32,True,9.68,9.02,6.98,True,2.43,3.57,True
2024-03-24,1982.87,2124.99,1314.53,26.99,28.01,True,9.99,7.87,8.13,True,2.53,3.47,True
2024-03-25,1980.99,2124.49,1316.2,26.49,28.51,True,9.49,5.99,10.01,True,4.2,1.8,True
2024-03-26,1978.36,2123.87,1317.1,25.87,29.13,True,8.87,3.36,12.64,True,5.1,0.9,True
2024-03-27,1981.25,2120.11,1316.44,22.11,32.89,True,5.11,6.25,9.75,True,4.44,1.56,True
2024-03-28,1978.01,2119.38,1316.77,21.38,33.62,True,4.38,3.01,12.99,True,4.77,1.23,True
2024-03-29,1979.37,2118.53,1315.39,20.53,34.47,True,3.53,4.37,11.63,True,3.39,2.61,True
2024-03-30,1980.34,2117.91,1314.7,19.91,35.09,True,2.91,5.34,10.66,True,2.7,3.3,True
2024-03-31,,,,,,False,,,,False,,,False
2024-04-01,1981.44,2116.73,1315.12,18.73,36.27,True,1.73,6.44,9.56,True,3.12,2.88,True
2024-04-02,1980.64,2116.38,1314.05,18.38,36.62,True,1.38,5.64,10.36,True,2.05,3.95,True
2024-04-03,1979.39,2116.7,1315.0,18.7,36.3,True,1.7,4.39,11.61,True,3.0,3.0,True
2024-04-04,1978.74,2116.54,1313.83,18.54,36.46,True,1.54,3.74,12.26,True,1.83,4.17,True
2024-04-05,1979.09,2116.31,1314.73,18.31,36.69,True,1.31,4.09,11.91,True,2.73,3.27,True
2024-04-06,1980.09,2116.4,1315.46,18.4,36.6,True,1.4,5.09,10.91,True,3.46,2.54,True
2024-04-07,1981.6,2116.23,1315.58,18.23,36.77,True,1.23,6.6,9.4,True,3.58,2.42,True
2024-04-08,1981.09,2115.83,1315.02,17.83,37.17,True,0.83,6.09,9.91,True,3.02,2.98,True
2024-04-09,1980.54,2115.46,1314.04,17.46,37.54,True,0.46,5.54,10.46,True,2.04,3.96,True
2024-04-10,1979.38,2115.37,1315.0,17.37,37.63,True,0.37,4.38,11.62,True,3.0,3.0,True
2024-04-11,1977.57,2114.5,1314.57,16.5,38.5,True,-0.5,2.57,13.43,True,2.57,3.43,True
2024-04-12,1974.45,2112.89,1315.98,14.89,40.11,True,-2.11,-0.55,16.55,False,3.98,2.02,True
2024-04-13,1973.35,2111.3,1314.55,13.3,41.7,True,-3.7,-1.65,17.65,False,2.55,3.45,True
2024-04-14,1974.63,2109.86,1314.68,11.86,43.14,True,-5.14,-0.37,16.37,False,2.68,3.32,True
2024-04-15,1971.65,2108.97,1315.37,10.97,44.03,True,-6.03,-3.35,19.35,False,3.37,2.63,True
2024-04-16,1974.09,2107.88,1315.75,9.88,45.12,True,-7.12,-0.91,16.91,False,3.75,2.25,True
2024-04-17,1976.06,2106.66,1315.75,8.66,46.34,True,-8.34,1.06,14.94,True,3.75,2.25,True
2024-04-18,1974.52,2107.86,1315.65,9.86,45.14,True,-7.14,-0.48,16.48,False,3.65,2.35,True
2024-04-19,1976.14,2108.87,1313.41,10.87,44.13,True,-6.13,1.14,14.86,True,1.41,4.59,True
2024-04-20,1976.04,2110.1,1315.34,12.1,42.9,True,-4.9,1.04,14.96,True,3.34,2.66,True
2024-04-21,1977.3,2110.88,1315.39,12.88,42.12,True,-4.12,2.3,13.7,True,3.39,2.61,True
2024-04-22,1979.09,2112.12,1314.79,14.12,40.88,True,-2.88,4.09,11.91,True,2.79,3.21,True
2024-04-23,1979.29,2112.97,1315.25,14.97,40.03,True,-2.03,4.29,11.71,True,3.25,2.75,True
2024-04-24,1980.81,2113.42,1314.99,15.42,39.58,True,-1.58,5.81,10.19,True,2.99,3.01,True
2024-04-25,1981.61,2114.27,1315.85,16.27,38.73,True,-0.73,6.61,9.39,True,3.85,2.15,True
2024-04-26,1982.44,2114.79,1315.09,16.79,38.21,True,-0.21,7.44,8.56,True,3.09,2.91,True
2024-04-27,1981.1,2115.06,1315.02,17.06,37.94,True,0.06,6.1,9.9,True,3.02,2.98,True
2024-04-28,1981.68,2117.19,1314.04,19.19,35.81,True,2.19,6.68,9.32,True,2.04,3.96,True
2024-04-29,1982.58,2117.77,1314.85,19.77,35.23,True,2.77,7.58,8.42,True,2.85,3.15,True
2024-04-30,,,,,,False,,,,False,,,False
2024-05-01,1983.58,2119.06,1314.96,21.06,33.94,True,4.06,8.58,7.42,True,2.96,3.04,True
2024-05-02,1983.14,2119.48,1315.65,21.48,33.52,True,4.48,8.14,7.86,True,3.65,2.35,True
2024-05-03,1982.96,2119.68,1314.77,21.68,33.32,True,4.68,7.96,8.04,True,2.77,3.23,True
2024-05-04,1982.86,2120.73,1314.39,22.73,32.27,True,5.73,7.86,8.14,True,2.39,3.61,True
2024-05-05,1985.03,2122.13,1314.82,24.13,30.87,True,7.13,10.03,5.97,True,2.82,3.18,True
2024-05-06,1985.29,2123.34,1315.36,25.34,29.66,True,8.34,10.29,5.71,True,3.36,2.64,True
2024-05-07,1985.1,2124.83,1315.05,26.83,28.17,True,9.83,10.1,5.9,True,3.05,2.95,True
2024-05-08,1985.55,2125.83,1314.51,27.83,27.17,True,10.83,10.55,5.45,True,2.51,3.49,True
2024-05-09,1983.58,2127.28,1313.74,29.28,25.72,True,12.28,8.58,7.42,True,1.74,4.26,True
2024-05-10,1983.3,2127.64,1314.57,29.64,25.36,True,12.64,8.3,7.7,True,2.57,3.43,True
2024-05-11,1983.41,2128.04,1314.93,30.04,24.96,True,13.04,8.41,7.59,True,2.93,3.07,True
2024-05-12,1984.2,2128.26,1315.44,30.26,24.74,True,13.26,9.2,6.8,True,3.44,2.56,True
2024-05-13,1985.47,2127.98,1314.62,29.98,25.02,True,12.98,10.47,5.53,True,2.62,3.38,True
2024-05-14,1984.57,2128.15,1314.67,30.15,24.85,True,13.15,9.57,6.43,True,2.67,3.33,True
2024-05-15,1984.51,2128.19,1315.69,30.19,24.81,True,13.19,9.51,6.49,True,3.69,2.31,True
2024-05-16,1984.85,2128.16,1314.74,30.16,24.84,True,13.16,9.85,6.15,True,2.74,3.26,True
2024-05-17,1984.52,2128.44,1313.98,30.44,24.56,True,13.44,9.52,6.48,True,1.98,4.02,True
2024-05-18,1984.32,2128.63,1314.11,30.63,24.37,True,13.63,9.32,6.68,True,2.11,3.89,True
2024-05-19,1985.37,2129.67,1314.79,31.67,23.33,True,14.67,10.37,5.63,True,2.79,3.21,True
2024-05-20,1987.11,2131.99,1314.77,33.99,21.01,True,16.99,12.11,3.89,True,2.77,3.23,True
2024-05-21,1986.22,2133.15,1314.24,35.15,19.85,True,18.15,11.22,4.78,True,2.24,3.76,True
2024-05-22,1985.31,2134.4,1316.33,36.4,18.6,True,19.4,10.31,5.69,True,4.33,1.67,True
2024-05-23,1984.22,2135.64,1315.03,37.64,17.36,True,20.64,9.22,6.78,True,3.03,2.97,True
2024-05-24,1983.22,2135.48,1314.57,37.48,17.52,True,20.48,8.22,7.78,True,2.57,3.43,True
2024-05-25,1984.03,2136.04,1314.7,38.04,16.96,True,21.04,9.03,6.97,True,2.7,3.3,True
2024-05-26,1982.33,2136.85,1315.44,38.85,16.15,True,21.85,7.33,8.67,True,3.44,2.56,True
2024-05-27,1983.21,2137.03,1314.26,39.03,15.97,True,22.03,8.21,7.79,True,2.26,3.74,True
2024-05-28,1986.11,2138.67,1314.91,40.67,14.33,True,23.67,11.11,4.89,True,2.91,3.09,True
2024-05-29,1985.67,2139.91,1315.35,41.91,13.09,True,24.91,10.67,5.33,True,3.35,2.65,True
2024-05-30,1984.12,2140.68,1314.94,42.68,12.32,True,25.68,9.12,6.88,True,2.94,3.06,True
2024-05-31,,,,,,False,,,,False,,,False
2024-06-01,1984.66,2140.48,1315.33,42.48,12.52,True,25.48,9.66,6.34,True,3.33,2.67,True
2024-06-02,1984.83,2140.36,1315.29,42.36,12.64,True,25.36,9.83,6.17,True,3.29,2.71,True
2024-06-03,1985.46,2139.42,1314.76,41.42,13.58,True,24.42,10.46,5.54,True,2.76,3.24,True
2024-06-04,1984.67,2139.08,1315.11,41.08,13.92,True,24.08,9.67,6.33,True,3.11,2.89,True
2024-06-05,1985.48,2139.64,1315.01,41.64,13.36,True,24.64,10.48,5.52,True,3.01,2.99,True
2024-06-06,1985.77,2141.14,1314.28,43.14,11.86,True,26.14,10.77,5.23,True,2.28,3.72,True
2024-06-07,1985.41,2143.06,1315.82,45.06,9.94,True,28.06,10.41,5.59,True,3.82,2.18,True
2024-06-08,1985.38,2144.71,1317.24,46.71,8.29,True,29.71,10.38,5.62,True,5.24,0.76,True
2024-06-09,1984.94,2145.7,1314.83,47.7,7.3,True,30.7,9.94,6.06,True,2.83,3.17,True
2024-06-10,1984.83,2146.38,1314.37,48.38,6.62,True,31.38,9.83,6.17,True,2.37,3.63,True
2024-06-11,1985.3,2147.39,1315.82,49.39,5.61,True,32.39,10.3,5.7,True,3.82,2.18,True
2024-06-12,1985.92,2148.31,1315.09,50.31,4.69,True,33.31,10.92,5.08,True,3.09,2.91,True
2024-06-13,1986.86,2148.96,1315.44,50.96,4.04,True,33.96,11.86,4.14,True,3.44,2.56,True
2024-06-14,1984.66,2149.6,1316.85,51.6,3.4,True,34.6,9.66,6.34,True,4.85,1.15,True
2024-06-15,1984.95,2149.8,1315.94,51.8,3.2,True,34.8,9.95,6.05,True,3.94,2.06,True
2024-06-16,1990.61,2152.55,1317.35,54.55,0.45,True,37.55,15.61,0.39,True,5.35,0.65,True
2024-06-17,1990.71,2152.84,1317.21,54.84,0.16,True,37.84,15.71,0.29,True,5.21,0.79,True
2024-06-18,1990.06,2152.88,1317.23,54.88,0.12,True,37.88,15.06,0.94,True,5.23,0.77,True
2024-06-19,1989.99,2152.61,1316.67,54.61,0.39,True,37.61,14.99,1.01,True,4.67,1.33,True
2024-06-20,1988.89,2152.81,1316.61,54.81,0.19,True,37.81,13.89,2.11,True,4.61,1.39,True
2024-06-21,1989.34,2153.17,1317.12,55.17,-0.17,False,38.17,14.34,1.66,True,5.12,0.88,True
2024-06-22,1990.25,2152.87,1316.44,54.87,0.13,True,37.87,15.25,0.75,True,4.44,1.56,True
2024-06-23,1990.32,2152.63,1316.74,54.63,0.37,True,37.63,15.32,0.68,True,4.74,1.26,True
2024-06-24,1989.81,2152.35,1315.28,54.35,0.65,True,37.35,14.81,1.19,True,3.28,2.72,True
2024-06-25,1988.9,2152.03,1315.77,54.03,0.97,True,37.03,13.9,2.1,True,3.77,2.23,True
2024-06-26,1987.64,2151.68,1314.67,53.68,1.32,True,36.68,12.64,3.36,True,2.67,3.33,True
2024-06-27,1986.31,2151.64,1315.64,53.64,1.36,True,36.64,11.31,4.69,True,3.64,2.36,True
2024-06-28,1985.91,2151.31,1316.58,53.31,1.69,True,36.31,10.91,5.09,True,4.58,1.42,True
2024-06-29,1985.38,2150.97,1316.39,52.97,2.03,True,35.97,10.38,5.62,True,4.39,1.61,True
2024-06-30,,,,,,False,,,,False,,,False
2024-07-01,1984.49,2150.58,1314.93,52.58,2.42,True,35.58,9.49,6.51,True,2.93,3.07,True
2024-07-02,1985.12,2150.46,1314.28,52.46,2.54,True,35.46,10.12,5.88,True,2.28,3.72,True
2024-07-03,1985.83,2150.15,1316.28,52.15,2.85,True,35.15,10.83,5.17,True,4.28,1.72,True
2024-07-04,1984.38,2150.09,1314.32,52.09,2.91,True,35.09,9.38,6.62,True,2.32,3.68,True
2024-07-05,1983.85,2149.69,1315.39,51.69,3.31,True,34.69,8.85,7.15,True,3.39,2.61,True
2024-07-06,1984.3,2149.08,1316.35,51.08,3.92,True,34.08,9.3,6.7,True,4.35,1.65,True
2024-07-07,1984.75,2149.47,1315.01,51.47,3.53,True,34.47,9.75,6.25,True,3.01,2.99,True
2024-07-08,1984.94,2149.6,1314.75,51.6,3.4,True,34.6,9.94,6.06,True,2.75,3.25,True
2024-07-09,1984.74,2149.58,1314.58,51.58,3.42,True,34.58,9.74,6.26,True,2.58,3.42,True
2024-07-10,1984.85,2149.88,1314.92,51.88,3.12,True,34.88,9.85,6.15,True,2.92,3.08,True
2024-07-11,1984.67,2150.03,1314.74,52.03,2.97,True,35.03,9.67,6.33,True,2.74,3.26,True
2024-07-12,1984.51,2150.08,1313.94,52.08,2.92,True,35.08,9.51,6.49,True,1.94,4.06,True
2024-07-13,1987.69,2151.46,1314.7,53.46,1.54,True,36.46,12.69,3.31,True,2.7,3.3,True
2024-07-14,1987.85,2152.24,1313.79,54.24,0.76,True,37.24,12.85,3.15,True,1.79,4.21,True
2024-07-15,1989.87,2152.11,1315.43,54.11,0.89,True,37.11,14.87,1.13,True,3.43,2.57,True
2024-07-16,1988.81,2152.33,1314.24,54.33,0.67,True,37.33,13.81,2.19,True,2.24,3.76,True
2024-07-17,1987.63,2152.34,1314.53,54.34,0.66,True,37.34,12.63,3.37,True,2.53,3.47,True
2024-07-18,1986.38,2152.33,1314.16,54.33,0.67,True,37.33,11.38,4.62,True,2.16,3.84,True
2024-07-19,1985.57,2152.35,1314.57,54.35,0.65,True,37.35,10.57,5.43,True,2.57,3.43,True
2024-07-20,1985.46,2152.24,1315.92,54.24,0.76,True,37.24,10.46,5.54,True,3.92,2.08,True
2024-07-21,1985.67,2152.18,1315.37,54.18,0.82,True,37.18,10.67,5.33,True,3.37,2.63,True
2024-07-22,1985.11,2152.15,1314.38,54.15,0.85,True,37.15,10.11,5.89,True,2.38,3.62,True
2024-07-23,1984.95,2152.16,1314.59,54.16,0.84,True,37.16,9.95,6.05,True,2.59,3.41,True
2024-07-24,1985.02,2151.81,1314.43,53.81,1.19,True,36.81,10.02,5.98,True,2.43,3.57,True
2024-07-25,1983.58,2152.06,1314.11,54.06,0.94,True,37.06,8.58,7.42,True,2.11,3.89,True
2024-07-26,1984.22,2152.32,1315.64,54.32,0.68,True,37.32,9.22,6.78,True,3.64,2.36,True
2024-07-27,1984.69,2152.41,1315.23,54.41,0.59,True,37.41,9.69,6.31,True,3.23,2.77,True
2024-07-28,1984.78,2152.42,1315.34,54.42,0.58,True,37.42,9.78,6.22,True,3.34,2.66,True
2024-07-29,1984.48,2152.31,1315.88,54.31,0.69,True,37.31,9.48,6.52,True,3.88,2.12,True
2024-07-30,1984.78,2152.24,1315.09,54.24,0.76,True,37.24,9.78,6.22,True,3.09,2.91,True
2024-07-31,,,,,,False,,,,False,,,False
2024-08-01,1984.41,2151.96,1316.19,53.96,1.04,True,36.96,9.41,6.59,True,4.19,1.81,True
2024-08-02,1984.06,2151.63,1315.35,53.63,1.37,True,36.63,9.06,6.94,True,3.35,2.65,True
2024-08-03,1984.31,2151.31,1315.29,53.31,1.69,True,36.31,9.31,6.69,True,3.29,2.71,True
2024-08-04,1984.33,2151.33,1315.43,53.33,1.67,True,36.33,9.33,6.67,True,3.43,2.57,True
2024-08-05,1984.85,2150.77,1315.44,52.77,2.23,True,35.77,9.85,6.15,True,3.44,2.56,True
2024-08-06,1986.72,2150.46,1314.99,52.46,2.54,True,35.46,11.72,4.28,True,2.99,3.01,True
2024-08-07,1987.28,2150.23,1314.32,52.23,2.77,True,35.23,12.28,3.72,True,2.32,3.68,True
2024-08-08,1988.0,2149.7,1315.47,51.7,3.3,True,34.7,13.0,3.0,True,3.47,2.53,True
2024-08-09,1987.25,2149.7,1315.34,51.7,3.3,True,34.7,12.25,3.75,True,3.34,2.66,True
2024-08-10,1988.37,2149.5,1315.51,51.5,3.5,True,34.5,13.37,2.63,True,3.51,2.49,True
2024-08-11,1988.35,2149.66,1315.56,51.66,3.34,True,34.66,13.35,2.65,True,3.56,2.44,True
2024-08-12,1987.74,2149.51,1315.35,51.51,3.49,True,34.51,12.74,3.26,True,3.35,2.65,True
2024-08-13,1988.1,2149.33,1315.52,51.33,3.67,True,34.33,13.1,2.9,True,3.52,2.48,True
2024-08-14,1988.61,2148.7,1315.58,50.7,4.3,True,33.7,13.61,2.39,True,3.58,2.42,True
2024-08-15,1988.2,2148.06,1315.54,50.06,4.94,True,33.06,13.2,2.8,True,3.54,2.46,True
2024-08-16,1989.18,2147.55,1313.92,49.55,5.45,True,32.55,14.18,1.82,True,1.92,4.08,True
2024-08-17,1988.26,2147.66,1314.37,49.66,5.34,True,32.66,13.26,2.74,True,2.37,3.63,True
2024-08-18,1987.46,2147.6,1315.28,49.6,5.4,True,32.6,12.46,3.54,True,3.28,2.72,True
2024-08-19,1987.74,2146.69,1315.42,48.69,6.31,True,31.69,12.74,3.26,True,3.42,2.58,True
2024-08-20,1987.27,2145.9,1314.97,47.9,7.1,True,30.9,12.27,3.73,True,2.97,3.03,True
2024-08-21,1987.18,2145.12,1314.29,47.12,7.88,True,30.12,12.18,3.82,True,2.29,3.71,True
2024-08-22,1986.45,2144.08,1314.76,46.08,8.92,True,29.08,11.45,4.55,True,2.76,3.24,True
2024-08-23,1986.81,2142.83,1314.92,44.83,10.17,True,27.83,11.81,4.19,True,2.92,3.08,True
2024-08-24,1987.74,2141.44,1314.88,43.44,11.56,True,26.44,12.74,3.26,True,2.88,3.12,True
2024-08-25,1987.19,2141.09,1313.75,43.09,11.91,True,26.09,12.19,3.81,True,1.75,4.25,True
2024-08-26,1988.55,2142.05,1314.05,44.05,10.95,True,27.05,13.55,2.45,True,2.05,3.95,True
2024-08-27,1989.06,2142.0,1315.71,44.0,11.0,True,27.0,14.06,1.94,True,3.71,2.29,True
2024-08-28,1988.8,2141.55,1314.49,43.55,11.45,True,26.55,13.8,2.2,True,2.49,3.51,True
2024-08-29,1988.82,2140.82,1313.8,42.82,12.18,True,25.82,13.82,2.18,True,1.8,4.2,True
2024-08-30,1987.65,2140.24,1314.77,42.24,12.76,True,25.24,12.65,3.35,True,2.77,3.23,True
2024-08-31,,,,,,False,,,,False,,,False
2024-09-01,1988.34,2138.83,1315.34,40.83,14.17,True,23.83,13.34,2.66,True,3.34,2.66,True
2024-09-02,1988.78,2137.81,1313.99,39.81,15.19,True,22.81,13.78,2.22,True,1.99,4.01,True
2024-09-03,1988.97,2136.69,1315.39,38.69,16.31,True,21.69,13.97,2.03,True,3.39,2.61,True
2024-09-04,1988.35,2135.52,1315.63,37.52,17.48,True,20.52,13.35,2.65,True,3.63,2.37,True
2024-09-05,1988.43,2134.0,1314.54,36.0,19.0,True,19.0,13.43,2.57,True,2.54,3.46,True
2024-09-06,1988.61,2133.03,1314.77,35.03,19.97,True,18.03,13.61,2.39,True,2.77,3.23,True
2024-09-07,1988.19,2132.5,1315.43,34.5,20.5,True,17.5,13.19,2.81,True,3.43,2.57,True
2024-09-08,1988.18,2131.71,1315.3,33.71,21.29,True,16.71,13.18,2.82,True,3.3,2.7,True
2024-09-09,1989.42,2130.9,1314.19,32.9,22.1,True,15.9,14.42,1.58,True,2.19,3.81,True
2024-09-10,1988.78,2130.82,1315.0,32.82,22.18,True,15.82,13.78,2.22,True,3.0,3.0,True
